S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,S11,S12,S13,S14,S15,S16,S17,S18,S19,S20,S21,S22,S23,S24,S25,S26,S27,S28,S29,t,Exercise,ExerciseMode
"(-8347.0, -7781.0]","(-12871.0, -11678.5]","(-18702.2, -17825.25]","(-8298.6, -7171.0]","(-4402.05, -2898.5]","(-25281.9, -25013.8]","(-298.2, 1382.6]","(16850.0, 18441.7]","(-12722.6, -9879.5]","(-3846.5, -1798.55]","(3487.4, 5974.6]","(-11211.6, -9086.55]","(-14069.4, -13003.0]","(249.25, 2177.2]","(-9632.5, -8587.25]","(-32691.2, -32690.8]","(-24526.95, -23317.9]","(-13797.8, -12309.2]","(-9181.4, -7289.0]","(-27289.1, -27013.0]","(-15333.2, -14623.9]","(31832.3, 32767.0]","(-6927.2, -6591.85]","(-20469.3, -19157.6]","(11266.6, 13030.4]","(-18437.85, -17276.5]","(-16903.1, -16061.95]","(-22906.72, -21799.0]","(10887.0, 12137.8]",5.04,1,1
"(-8347.0, -7781.0]","(-12871.0, -11678.5]","(-18702.2, -17825.25]","(-8298.6, -7171.0]","(-4402.05, -2898.5]","(-25281.9, -25013.8]","(-298.2, 1382.6]","(16850.0, 18441.7]","(-12722.6, -9879.5]","(-3846.5, -1798.55]","(3487.4, 5974.6]","(-11211.6, -9086.55]","(-14069.4, -13003.0]","(249.25, 2177.2]","(-9632.5, -8587.25]","(-32690.4, -32690.0]","(-24526.95, -23317.9]","(-13797.8, -12309.2]","(-9181.4, -7289.0]","(-27289.1, -27013.0]","(-15333.2, -14623.9]","(31832.3, 32767.0]","(-6927.2, -6591.85]","(-20469.3, -19157.6]","(11266.6, 13030.4]","(-18437.85, -17276.5]","(-16903.1, -16061.95]","(-22906.72, -21799.0]","(10887.0, 12137.8]",5.069999999999999,1,1
"(-8347.0, -7781.0]","(-12871.0, -11678.5]","(-18702.2, -17825.25]","(-8298.6, -7171.0]","(-4402.05, -2898.5]","(-25281.9, -25013.8]","(-298.2, 1382.6]","(16850.0, 18441.7]","(-12722.6, -9879.5]","(-3846.5, -1798.55]","(3487.4, 5974.6]","(-11211.6, -9086.55]","(-14069.4, -13003.0]","(249.25, 2177.2]","(-9632.5, -8587.25]","(-32690.4, -32690.0]","(-24526.95, -23317.9]","(-13797.8, -12309.2]","(-9181.4, -7289.0]","(-27289.1, -27013.0]","(-15333.2, -14623.9]","(31832.3, 32767.0]","(-6927.2, -6591.85]","(-20469.3, -19157.6]","(11266.6, 13030.4]","(-18437.85, -17276.5]","(-16903.1, -16061.95]","(-22906.72, -21799.0]","(10887.0, 12137.8]",5.1,1,1
"(-8347.0, -7781.0]","(-12871.0, -11678.5]","(-18702.2, -17825.25]","(-8298.6, -7171.0]","(-4402.05, -2898.5]","(-25281.9, -25013.8]","(-298.2, 1382.6]","(16850.0, 18441.7]","(-12722.6, -9879.5]","(-3846.5, -1798.55]","(3487.4, 5974.6]","(-11211.6, -9086.55]","(-14069.4, -13003.0]","(249.25, 2177.2]","(-9632.5, -8587.25]","(-32690.4, -32690.0]","(-24526.95, -23317.9]","(-13797.8, -12309.2]","(-9181.4, -7289.0]","(-27289.1, -27013.0]","(-15333.2, -14623.9]","(31832.3, 32767.0]","(-6927.2, -6591.85]","(-20469.3, -19157.6]","(11266.6, 13030.4]","(-18437.85, -17276.5]","(-16903.1, -16061.95]","(-22906.72, -21799.0]","(10887.0, 12137.8]",5.13,1,1
"(-8347.0, -7781.0]","(-12871.0, -11678.5]","(-18702.2, -17825.25]","(-8298.6, -7171.0]","(-4402.05, -2898.5]","(-25281.9, -25013.8]","(-298.2, 1382.6]","(16850.0, 18441.7]","(-12722.6, -9879.5]","(-3846.5, -1798.55]","(3487.4, 5974.6]","(-11211.6, -9086.55]","(-14069.4, -13003.0]","(249.25, 2177.2]","(-9632.5, -8587.25]","(-32690.4, -32690.0]","(-24526.95, -23317.9]","(-13797.8, -12309.2]","(-9181.4, -7289.0]","(-27289.1, -27013.0]","(-15333.2, -14623.9]","(31832.3, 32767.0]","(-6927.2, -6591.85]","(-20469.3, -19157.6]","(11266.6, 13030.4]","(-18437.85, -17276.5]","(-16903.1, -16061.95]","(-22906.72, -21799.0]","(10887.0, 12137.8]",5.16,1,1
"(-8347.0, -7781.0]","(-12871.0, -11678.5]","(-18702.2, -17825.25]","(-8298.6, -7171.0]","(-4402.05, -2898.5]","(-25281.9, -25013.8]","(-1979.0, -298.2]","(16850.0, 18441.7]","(-12722.6, -9879.5]","(-3846.5, -1798.55]","(3487.4, 5974.6]","(-11211.6, -9086.55]","(-14069.4, -13003.0]","(249.25, 2177.2]","(-9632.5, -8587.25]","(-32690.4, -32690.0]","(-24526.95, -23317.9]","(-13797.8, -12309.2]","(-9181.4, -7289.0]","(-27565.2, -27289.1]","(-15333.2, -14623.9]","(31832.3, 32767.0]","(-6927.2, -6591.85]","(-20469.3, -19157.6]","(11266.6, 13030.4]","(-18437.85, -17276.5]","(-16903.1, -16061.95]","(-22906.72, -21799.0]","(10887.0, 12137.8]",5.1899999999999995,1,1
"(-8347.0, -7781.0]","(-12871.0, -11678.5]","(-18702.2, -17825.25]","(-8298.6, -7171.0]","(-4402.05, -2898.5]","(-25550.0, -25281.9]","(-1979.0, -298.2]","(16850.0, 18441.7]","(-12722.6, -9879.5]","(-3846.5, -1798.55]","(3487.4, 5974.6]","(-11211.6, -9086.55]","(-14069.4, -13003.0]","(249.25, 2177.2]","(-9632.5, -8587.25]","(-32690.4, -32690.0]","(-24526.95, -23317.9]","(-13797.8, -12309.2]","(-9181.4, -7289.0]","(-27565.2, -27289.1]","(-15333.2, -14623.9]","(31832.3, 32767.0]","(-6927.2, -6591.85]","(-20469.3, -19157.6]","(11266.6, 13030.4]","(-18437.85, -17276.5]","(-16903.1, -16061.95]","(-22906.72, -21799.0]","(10887.0, 12137.8]",5.22,1,1
"(-8347.0, -7781.0]","(-12871.0, -11678.5]","(-18702.2, -17825.25]","(-8298.6, -7171.0]","(-4402.05, -2898.5]","(-25550.0, -25281.9]","(-1979.0, -298.2]","(16850.0, 18441.7]","(-12722.6, -9879.5]","(-3846.5, -1798.55]","(3487.4, 5974.6]","(-11211.6, -9086.55]","(-14069.4, -13003.0]","(249.25, 2177.2]","(-9632.5, -8587.25]","(-32690.4, -32690.0]","(-24526.95, -23317.9]","(-13797.8, -12309.2]","(-9181.4, -7289.0]","(-27565.2, -27289.1]","(-15333.2, -14623.9]","(31832.3, 32767.0]","(-6927.2, -6591.85]","(-20469.3, -19157.6]","(11266.6, 13030.4]","(-18437.85, -17276.5]","(-16903.1, -16061.95]","(-22906.72, -21799.0]","(10887.0, 12137.8]",5.25,1,1
"(-8347.0, -7781.0]","(-12871.0, -11678.5]","(-18702.2, -17825.25]","(-8298.6, -7171.0]","(-4402.05, -2898.5]","(-25550.0, -25281.9]","(-1979.0, -298.2]","(16850.0, 18441.7]","(-12722.6, -9879.5]","(-3846.5, -1798.55]","(3487.4, 5974.6]","(-11211.6, -9086.55]","(-14069.4, -13003.0]","(249.25, 2177.2]","(-9632.5, -8587.25]","(-32692.4, -32692.0]","(-24526.95, -23317.9]","(-13797.8, -12309.2]","(-9181.4, -7289.0]","(-27565.2, -27289.1]","(-15333.2, -14623.9]","(31832.3, 32767.0]","(-6927.2, -6591.85]","(-20469.3, -19157.6]","(9502.8, 11266.6]","(-18437.85, -17276.5]","(-16903.1, -16061.95]","(-22906.72, -21799.0]","(10887.0, 12137.8]",5.279999999999999,1,1
"(-8347.0, -7781.0]","(-12871.0, -11678.5]","(-18702.2, -17825.25]","(-9426.2, -8298.6]","(-4402.05, -2898.5]","(-25550.0, -25281.9]","(-1979.0, -298.2]","(16850.0, 18441.7]","(-12722.6, -9879.5]","(-3846.5, -1798.55]","(3487.4, 5974.6]","(-11211.6, -9086.55]","(-14069.4, -13003.0]","(249.25, 2177.2]","(-9632.5, -8587.25]","(-32690.4, -32690.0]","(-24526.95, -23317.9]","(-13797.8, -12309.2]","(-9181.4, -7289.0]","(-27565.2, -27289.1]","(-15333.2, -14623.9]","(31832.3, 32767.0]","(-6927.2, -6591.85]","(-20469.3, -19157.6]","(9502.8, 11266.6]","(-18437.85, -17276.5]","(-16903.1, -16061.95]","(-22906.72, -21799.0]","(10887.0, 12137.8]",5.31,1,1
"(-8347.0, -7781.0]","(-12871.0, -11678.5]","(-18702.2, -17825.25]","(-9426.2, -8298.6]","(-5905.6, -4402.05]","(-25550.0, -25281.9]","(-1979.0, -298.2]","(16850.0, 18441.7]","(-12722.6, -9879.5]","(-3846.5, -1798.55]","(3487.4, 5974.6]","(-11211.6, -9086.55]","(-14069.4, -13003.0]","(249.25, 2177.2]","(-9632.5, -8587.25]","(-32691.2, -32690.8]","(-24526.95, -23317.9]","(-13797.8, -12309.2]","(-9181.4, -7289.0]","(-27565.2, -27289.1]","(-15333.2, -14623.9]","(31832.3, 32767.0]","(-6927.2, -6591.85]","(-20469.3, -19157.6]","(9502.8, 11266.6]","(-18437.85, -17276.5]","(-16903.1, -16061.95]","(-22906.72, -21799.0]","(10887.0, 12137.8]",5.34,1,1
"(-8347.0, -7781.0]","(-12871.0, -11678.5]","(-18702.2, -17825.25]","(-9426.2, -8298.6]","(-5905.6, -4402.05]","(-25550.0, -25281.9]","(-1979.0, -298.2]","(16850.0, 18441.7]","(-12722.6, -9879.5]","(-3846.5, -1798.55]","(3487.4, 5974.6]","(-11211.6, -9086.55]","(-14069.4, -13003.0]","(249.25, 2177.2]","(-9632.5, -8587.25]","(-32691.2, -32690.8]","(-24526.95, -23317.9]","(-13797.8, -12309.2]","(-11073.8, -9181.4]","(-27565.2, -27289.1]","(-15333.2, -14623.9]","(31832.3, 32767.0]","(-6927.2, -6591.85]","(-20469.3, -19157.6]","(9502.8, 11266.6]","(-18437.85, -17276.5]","(-16903.1, -16061.95]","(-22906.72, -21799.0]","(10887.0, 12137.8]",5.37,1,1
"(-8347.0, -7781.0]","(-12871.0, -11678.5]","(-18702.2, -17825.25]","(-9426.2, -8298.6]","(-5905.6, -4402.05]","(-25550.0, -25281.9]","(-1979.0, -298.2]","(16850.0, 18441.7]","(-12722.6, -9879.5]","(-3846.5, -1798.55]","(3487.4, 5974.6]","(-11211.6, -9086.55]","(-14069.4, -13003.0]","(249.25, 2177.2]","(-9632.5, -8587.25]","(-32692.4, -32692.0]","(-24526.95, -23317.9]","(-13797.8, -12309.2]","(-11073.8, -9181.4]","(-27565.2, -27289.1]","(-15333.2, -14623.9]","(31832.3, 32767.0]","(-6927.2, -6591.85]","(-20469.3, -19157.6]","(9502.8, 11266.6]","(-18437.85, -17276.5]","(-16903.1, -16061.95]","(-22906.72, -21799.0]","(12137.8, 13388.6]",5.3999999999999995,1,1
"(-8347.0, -7781.0]","(-12871.0, -11678.5]","(-18702.2, -17825.25]","(-9426.2, -8298.6]","(-5905.6, -4402.05]","(-25550.0, -25281.9]","(-1979.0, -298.2]","(16850.0, 18441.7]","(-12722.6, -9879.5]","(-3846.5, -1798.55]","(3487.4, 5974.6]","(-11211.6, -9086.55]","(-14069.4, -13003.0]","(249.25, 2177.2]","(-9632.5, -8587.25]","(-32692.4, -32692.0]","(-24526.95, -23317.9]","(-13797.8, -12309.2]","(-11073.8, -9181.4]","(-27565.2, -27289.1]","(-15333.2, -14623.9]","(31832.3, 32767.0]","(-6927.2, -6591.85]","(-20469.3, -19157.6]","(9502.8, 11266.6]","(-18437.85, -17276.5]","(-16903.1, -16061.95]","(-22906.72, -21799.0]","(10887.0, 12137.8]",5.43,1,1
"(-8347.0, -7781.0]","(-12871.0, -11678.5]","(-18702.2, -17825.25]","(-9426.2, -8298.6]","(-5905.6, -4402.05]","(-25550.0, -25281.9]","(-1979.0, -298.2]","(16850.0, 18441.7]","(-12722.6, -9879.5]","(-3846.5, -1798.55]","(3487.4, 5974.6]","(-11211.6, -9086.55]","(-14069.4, -13003.0]","(249.25, 2177.2]","(-9632.5, -8587.25]","(-32691.2, -32690.8]","(-24526.95, -23317.9]","(-13797.8, -12309.2]","(-11073.8, -9181.4]","(-27565.2, -27289.1]","(-15333.2, -14623.9]","(31832.3, 32767.0]","(-6927.2, -6591.85]","(-20469.3, -19157.6]","(9502.8, 11266.6]","(-18437.85, -17276.5]","(-16903.1, -16061.95]","(-22906.72, -21799.0]","(10887.0, 12137.8]",5.46,1,1
"(-8347.0, -7781.0]","(-12871.0, -11678.5]","(-18702.2, -17825.25]","(-9426.2, -8298.6]","(-5905.6, -4402.05]","(-25550.0, -25281.9]","(-1979.0, -298.2]","(16850.0, 18441.7]","(-12722.6, -9879.5]","(-3846.5, -1798.55]","(3487.4, 5974.6]","(-11211.6, -9086.55]","(-14069.4, -13003.0]","(249.25, 2177.2]","(-9632.5, -8587.25]","(-32691.2, -32690.8]","(-24526.95, -23317.9]","(-13797.8, -12309.2]","(-11073.8, -9181.4]","(-27565.2, -27289.1]","(-16042.5, -15333.2]","(31832.3, 32767.0]","(-7262.55, -6927.2]","(-20469.3, -19157.6]","(9502.8, 11266.6]","(-18437.85, -17276.5]","(-16903.1, -16061.95]","(-22906.72, -21799.0]","(10887.0, 12137.8]",5.49,1,1
"(-8347.0, -7781.0]","(-12871.0, -11678.5]","(-18702.2, -17825.25]","(-9426.2, -8298.6]","(-5905.6, -4402.05]","(-25550.0, -25281.9]","(-1979.0, -298.2]","(16850.0, 18441.7]","(-12722.6, -9879.5]","(-3846.5, -1798.55]","(3487.4, 5974.6]","(-11211.6, -9086.55]","(-14069.4, -13003.0]","(249.25, 2177.2]","(-9632.5, -8587.25]","(-32691.2, -32690.8]","(-24526.95, -23317.9]","(-13797.8, -12309.2]","(-11073.8, -9181.4]","(-27565.2, -27289.1]","(-16042.5, -15333.2]","(31832.3, 32767.0]","(-7262.55, -6927.2]","(-20469.3, -19157.6]","(9502.8, 11266.6]","(-18437.85, -17276.5]","(-16903.1, -16061.95]","(-22906.72, -21799.0]","(10887.0, 12137.8]",5.52,1,1
"(-8347.0, -7781.0]","(-12871.0, -11678.5]","(-18702.2, -17825.25]","(-9426.2, -8298.6]","(-5905.6, -4402.05]","(-25550.0, -25281.9]","(-1979.0, -298.2]","(16850.0, 18441.7]","(-12722.6, -9879.5]","(-3846.5, -1798.55]","(5974.6, 8461.8]","(-11211.6, -9086.55]","(-14069.4, -13003.0]","(249.25, 2177.2]","(-9632.5, -8587.25]","(-32691.2, -32690.8]","(-24526.95, -23317.9]","(-13797.8, -12309.2]","(-11073.8, -9181.4]","(-27565.2, -27289.1]","(-16042.5, -15333.2]","(31832.3, 32767.0]","(-7262.55, -6927.2]","(-20469.3, -19157.6]","(9502.8, 11266.6]","(-18437.85, -17276.5]","(-16903.1, -16061.95]","(-22906.72, -21799.0]","(10887.0, 12137.8]",5.55,1,1
"(-8347.0, -7781.0]","(-12871.0, -11678.5]","(-18702.2, -17825.25]","(-9426.2, -8298.6]","(-5905.6, -4402.05]","(-25550.0, -25281.9]","(-1979.0, -298.2]","(16850.0, 18441.7]","(-12722.6, -9879.5]","(-3846.5, -1798.55]","(5974.6, 8461.8]","(-11211.6, -9086.55]","(-14069.4, -13003.0]","(249.25, 2177.2]","(-9632.5, -8587.25]","(-32692.4, -32692.0]","(-24526.95, -23317.9]","(-13797.8, -12309.2]","(-11073.8, -9181.4]","(-27565.2, -27289.1]","(-16042.5, -15333.2]","(31832.3, 32767.0]","(-7262.55, -6927.2]","(-20469.3, -19157.6]","(9502.8, 11266.6]","(-18437.85, -17276.5]","(-16903.1, -16061.95]","(-22906.72, -21799.0]","(10887.0, 12137.8]",5.58,1,1
"(-8347.0, -7781.0]","(-12871.0, -11678.5]","(-18702.2, -17825.25]","(-9426.2, -8298.6]","(-5905.6, -4402.05]","(-25550.0, -25281.9]","(-1979.0, -298.2]","(16850.0, 18441.7]","(-12722.6, -9879.5]","(-3846.5, -1798.55]","(5974.6, 8461.8]","(-11211.6, -9086.55]","(-14069.4, -13003.0]","(249.25, 2177.2]","(-8587.25, -7542.0]","(-32694.008, -32693.6]","(-24526.95, -23317.9]","(-13797.8, -12309.2]","(-11073.8, -9181.4]","(-27565.2, -27289.1]","(-16042.5, -15333.2]","(31832.3, 32767.0]","(-7262.55, -6927.2]","(-20469.3, -19157.6]","(9502.8, 11266.6]","(-18437.85, -17276.5]","(-16903.1, -16061.95]","(-22906.72, -21799.0]","(10887.0, 12137.8]",5.609999999999999,1,1
"(-8347.0, -7781.0]","(-12871.0, -11678.5]","(-18702.2, -17825.25]","(-9426.2, -8298.6]","(-5905.6, -4402.05]","(-25550.0, -25281.9]","(-1979.0, -298.2]","(16850.0, 18441.7]","(-12722.6, -9879.5]","(-3846.5, -1798.55]","(3487.4, 5974.6]","(-11211.6, -9086.55]","(-14069.4, -13003.0]","(249.25, 2177.2]","(-8587.25, -7542.0]","(-32690.4, -32690.0]","(-24526.95, -23317.9]","(-13797.8, -12309.2]","(-11073.8, -9181.4]","(-27565.2, -27289.1]","(-16042.5, -15333.2]","(31832.3, 32767.0]","(-7262.55, -6927.2]","(-20469.3, -19157.6]","(9502.8, 11266.6]","(-18437.85, -17276.5]","(-16903.1, -16061.95]","(-22906.72, -21799.0]","(10887.0, 12137.8]",5.64,1,1
"(-8347.0, -7781.0]","(-12871.0, -11678.5]","(-18702.2, -17825.25]","(-9426.2, -8298.6]","(-5905.6, -4402.05]","(-25550.0, -25281.9]","(-1979.0, -298.2]","(16850.0, 18441.7]","(-12722.6, -9879.5]","(-3846.5, -1798.55]","(3487.4, 5974.6]","(-11211.6, -9086.55]","(-14069.4, -13003.0]","(249.25, 2177.2]","(-8587.25, -7542.0]","(-32692.4, -32692.0]","(-24526.95, -23317.9]","(-13797.8, -12309.2]","(-11073.8, -9181.4]","(-27565.2, -27289.1]","(-16042.5, -15333.2]","(31832.3, 32767.0]","(-7262.55, -6927.2]","(-20469.3, -19157.6]","(9502.8, 11266.6]","(-18437.85, -17276.5]","(-16903.1, -16061.95]","(-22906.72, -21799.0]","(10887.0, 12137.8]",5.67,1,1
"(-8347.0, -7781.0]","(-12871.0, -11678.5]","(-18702.2, -17825.25]","(-9426.2, -8298.6]","(-7409.15, -5905.6]","(-25818.1, -25550.0]","(-1979.0, -298.2]","(16850.0, 18441.7]","(-12722.6, -9879.5]","(-3846.5, -1798.55]","(3487.4, 5974.6]","(-11211.6, -9086.55]","(-14069.4, -13003.0]","(249.25, 2177.2]","(-8587.25, -7542.0]","(-32690.4, -32690.0]","(-24526.95, -23317.9]","(-13797.8, -12309.2]","(-11073.8, -9181.4]","(-27565.2, -27289.1]","(-16042.5, -15333.2]","(31832.3, 32767.0]","(-7262.55, -6927.2]","(-20469.3, -19157.6]","(9502.8, 11266.6]","(-18437.85, -17276.5]","(-16903.1, -16061.95]","(-22906.72, -21799.0]","(10887.0, 12137.8]",5.7,1,1
"(-8347.0, -7781.0]","(-12871.0, -11678.5]","(-18702.2, -17825.25]","(-9426.2, -8298.6]","(-7409.15, -5905.6]","(-25818.1, -25550.0]","(-1979.0, -298.2]","(16850.0, 18441.7]","(-12722.6, -9879.5]","(-3846.5, -1798.55]","(3487.4, 5974.6]","(-11211.6, -9086.55]","(-14069.4, -13003.0]","(249.25, 2177.2]","(-8587.25, -7542.0]","(-32691.2, -32690.8]","(-24526.95, -23317.9]","(-13797.8, -12309.2]","(-11073.8, -9181.4]","(-27565.2, -27289.1]","(-16042.5, -15333.2]","(31832.3, 32767.0]","(-7262.55, -6927.2]","(-20469.3, -19157.6]","(9502.8, 11266.6]","(-18437.85, -17276.5]","(-16903.1, -16061.95]","(-22906.72, -21799.0]","(10887.0, 12137.8]",5.7299999999999995,1,1
"(-8347.0, -7781.0]","(-12871.0, -11678.5]","(-18702.2, -17825.25]","(-9426.2, -8298.6]","(-7409.15, -5905.6]","(-25818.1, -25550.0]","(-1979.0, -298.2]","(16850.0, 18441.7]","(-12722.6, -9879.5]","(-3846.5, -1798.55]","(3487.4, 5974.6]","(-11211.6, -9086.55]","(-14069.4, -13003.0]","(249.25, 2177.2]","(-8587.25, -7542.0]","(-32692.4, -32692.0]","(-24526.95, -23317.9]","(-13797.8, -12309.2]","(-11073.8, -9181.4]","(-27565.2, -27289.1]","(-16042.5, -15333.2]","(31832.3, 32767.0]","(-7262.55, -6927.2]","(-20469.3, -19157.6]","(9502.8, 11266.6]","(-18437.85, -17276.5]","(-16903.1, -16061.95]","(-22906.72, -21799.0]","(10887.0, 12137.8]",5.76,1,1
"(-8347.0, -7781.0]","(-12871.0, -11678.5]","(-18702.2, -17825.25]","(-10553.8, -9426.2]","(-7409.15, -5905.6]","(-25818.1, -25550.0]","(-1979.0, -298.2]","(16850.0, 18441.7]","(-12722.6, -9879.5]","(-3846.5, -1798.55]","(3487.4, 5974.6]","(-11211.6, -9086.55]","(-14069.4, -13003.0]","(249.25, 2177.2]","(-8587.25, -7542.0]","(-32691.2, -32690.8]","(-24526.95, -23317.9]","(-13797.8, -12309.2]","(-11073.8, -9181.4]","(-27565.2, -27289.1]","(-16042.5, -15333.2]","(31832.3, 32767.0]","(-7262.55, -6927.2]","(-20469.3, -19157.6]","(9502.8, 11266.6]","(-18437.85, -17276.5]","(-16903.1, -16061.95]","(-22906.72, -21799.0]","(10887.0, 12137.8]",5.79,1,1
"(-8347.0, -7781.0]","(-12871.0, -11678.5]","(-18702.2, -17825.25]","(-10553.8, -9426.2]","(-7409.15, -5905.6]","(-25818.1, -25550.0]","(-1979.0, -298.2]","(16850.0, 18441.7]","(-12722.6, -9879.5]","(-3846.5, -1798.55]","(3487.4, 5974.6]","(-11211.6, -9086.55]","(-14069.4, -13003.0]","(249.25, 2177.2]","(-9632.5, -8587.25]","(-32690.4, -32690.0]","(-24526.95, -23317.9]","(-13797.8, -12309.2]","(-11073.8, -9181.4]","(-27565.2, -27289.1]","(-16042.5, -15333.2]","(31832.3, 32767.0]","(-7262.55, -6927.2]","(-20469.3, -19157.6]","(9502.8, 11266.6]","(-18437.85, -17276.5]","(-16903.1, -16061.95]","(-22906.72, -21799.0]","(10887.0, 12137.8]",5.819999999999999,1,1
"(-8347.0, -7781.0]","(-12871.0, -11678.5]","(-18702.2, -17825.25]","(-10553.8, -9426.2]","(-7409.15, -5905.6]","(-25818.1, -25550.0]","(-1979.0, -298.2]","(16850.0, 18441.7]","(-12722.6, -9879.5]","(-3846.5, -1798.55]","(3487.4, 5974.6]","(-11211.6, -9086.55]","(-14069.4, -13003.0]","(249.25, 2177.2]","(-8587.25, -7542.0]","(-32692.4, -32692.0]","(-24526.95, -23317.9]","(-13797.8, -12309.2]","(-11073.8, -9181.4]","(-27565.2, -27289.1]","(-16042.5, -15333.2]","(31832.3, 32767.0]","(-7262.55, -6927.2]","(-20469.3, -19157.6]","(9502.8, 11266.6]","(-18437.85, -17276.5]","(-16903.1, -16061.95]","(-22906.72, -21799.0]","(10887.0, 12137.8]",5.85,1,1
"(-8347.0, -7781.0]","(-12871.0, -11678.5]","(-18702.2, -17825.25]","(-10553.8, -9426.2]","(-7409.15, -5905.6]","(-25818.1, -25550.0]","(-3659.8, -1979.0]","(16850.0, 18441.7]","(-12722.6, -9879.5]","(-3846.5, -1798.55]","(5974.6, 8461.8]","(-11211.6, -9086.55]","(-14069.4, -13003.0]","(249.25, 2177.2]","(-8587.25, -7542.0]","(-32691.2, -32690.8]","(-24526.95, -23317.9]","(-13797.8, -12309.2]","(-11073.8, -9181.4]","(-27565.2, -27289.1]","(-16042.5, -15333.2]","(31832.3, 32767.0]","(-7262.55, -6927.2]","(-20469.3, -19157.6]","(9502.8, 11266.6]","(-18437.85, -17276.5]","(-16903.1, -16061.95]","(-22906.72, -21799.0]","(10887.0, 12137.8]",5.88,1,1
"(-8347.0, -7781.0]","(-12871.0, -11678.5]","(-18702.2, -17825.25]","(-10553.8, -9426.2]","(-7409.15, -5905.6]","(-25818.1, -25550.0]","(-3659.8, -1979.0]","(16850.0, 18441.7]","(-12722.6, -9879.5]","(-3846.5, -1798.55]","(3487.4, 5974.6]","(-11211.6, -9086.55]","(-14069.4, -13003.0]","(249.25, 2177.2]","(-8587.25, -7542.0]","(-32690.4, -32690.0]","(-24526.95, -23317.9]","(-15286.4, -13797.8]","(-11073.8, -9181.4]","(-27565.2, -27289.1]","(-16042.5, -15333.2]","(31832.3, 32767.0]","(-7262.55, -6927.2]","(-20469.3, -19157.6]","(9502.8, 11266.6]","(-18437.85, -17276.5]","(-16903.1, -16061.95]","(-22906.72, -21799.0]","(10887.0, 12137.8]",5.91,1,1
"(-8347.0, -7781.0]","(-12871.0, -11678.5]","(-18702.2, -17825.25]","(-10553.8, -9426.2]","(-7409.15, -5905.6]","(-25818.1, -25550.0]","(-3659.8, -1979.0]","(16850.0, 18441.7]","(-12722.6, -9879.5]","(-3846.5, -1798.55]","(5974.6, 8461.8]","(-11211.6, -9086.55]","(-14069.4, -13003.0]","(249.25, 2177.2]","(-8587.25, -7542.0]","(-32691.2, -32690.8]","(-24526.95, -23317.9]","(-15286.4, -13797.8]","(-11073.8, -9181.4]","(-27565.2, -27289.1]","(-16042.5, -15333.2]","(31832.3, 32767.0]","(-7262.55, -6927.2]","(-20469.3, -19157.6]","(9502.8, 11266.6]","(-18437.85, -17276.5]","(-16903.1, -16061.95]","(-22906.72, -21799.0]","(10887.0, 12137.8]",5.9399999999999995,1,1
"(-8347.0, -7781.0]","(-12871.0, -11678.5]","(-18702.2, -17825.25]","(-10553.8, -9426.2]","(-7409.15, -5905.6]","(-25818.1, -25550.0]","(-3659.8, -1979.0]","(16850.0, 18441.7]","(-12722.6, -9879.5]","(-3846.5, -1798.55]","(5974.6, 8461.8]","(-11211.6, -9086.55]","(-14069.4, -13003.0]","(249.25, 2177.2]","(-8587.25, -7542.0]","(-32691.2, -32690.8]","(-24526.95, -23317.9]","(-15286.4, -13797.8]","(-11073.8, -9181.4]","(-27565.2, -27289.1]","(-16042.5, -15333.2]","(31832.3, 32767.0]","(-7262.55, -6927.2]","(-20469.3, -19157.6]","(9502.8, 11266.6]","(-18437.85, -17276.5]","(-16903.1, -16061.95]","(-22906.72, -21799.0]","(10887.0, 12137.8]",5.97,1,1
"(-8347.0, -7781.0]","(-12871.0, -11678.5]","(-18702.2, -17825.25]","(-10553.8, -9426.2]","(-7409.15, -5905.6]","(-25818.1, -25550.0]","(-3659.8, -1979.0]","(16850.0, 18441.7]","(-12722.6, -9879.5]","(-3846.5, -1798.55]","(5974.6, 8461.8]","(-11211.6, -9086.55]","(-14069.4, -13003.0]","(249.25, 2177.2]","(-9632.5, -8587.25]","(-32690.4, -32690.0]","(-24526.95, -23317.9]","(-15286.4, -13797.8]","(-11073.8, -9181.4]","(-27841.3, -27565.2]","(-16042.5, -15333.2]","(31832.3, 32767.0]","(-7262.55, -6927.2]","(-20469.3, -19157.6]","(9502.8, 11266.6]","(-18437.85, -17276.5]","(-16903.1, -16061.95]","(-22906.72, -21799.0]","(10887.0, 12137.8]",6.0,1,1
"(-8347.0, -7781.0]","(-12871.0, -11678.5]","(-18702.2, -17825.25]","(-10553.8, -9426.2]","(-8912.7, -7409.15]","(-26086.2, -25818.1]","(-3659.8, -1979.0]","(16850.0, 18441.7]","(-12722.6, -9879.5]","(-3846.5, -1798.55]","(5974.6, 8461.8]","(-11211.6, -9086.55]","(-14069.4, -13003.0]","(249.25, 2177.2]","(-9632.5, -8587.25]","(-32690.4, -32690.0]","(-24526.95, -23317.9]","(-15286.4, -13797.8]","(-11073.8, -9181.4]","(-27841.3, -27565.2]","(-16042.5, -15333.2]","(31832.3, 32767.0]","(-7262.55, -6927.2]","(-20469.3, -19157.6]","(9502.8, 11266.6]","(-18437.85, -17276.5]","(-16903.1, -16061.95]","(-22906.72, -21799.0]","(10887.0, 12137.8]",6.029999999999999,1,1
